id,operation,admin0Name,admin0Pcode,admin1Name,admin1Pcode,admin2Name,admin2Pcode,adminLevel,numPresentIdpInd,reportingDate,yearReportingDate,monthReportingDate,roundNumber,displacementReason,numberMales,numberFemales,idpOriginAdmin1Name,idpOriginAdmin1Pcode,assessmentType,operationStatus
74018,Countrywide monitoring,Ethiopia,ETH,Oromia,ET04,Shager City,ET0420,2,16036,2019-08-30T00:00:00,2019,8,18,Natural disaster,7689,8347,Oromia,ET04,SA,Active
74114,Countrywide monitoring,Ethiopia,ETH,Tigray,ET01,Central,ET0102,2,214,2019-08-30T00:00:00,2019,8,18,Conflict,123,91,Oromia,ET04,SA,Active
74197,Countrywide monitoring,Ethiopia,ETH,Tigray,ET01,Eastern,ET0103,2,682,2019-08-30T00:00:00,2019,8,18,Conflict,313,369,Tigray,ET01,SA,Active
74150,Countrywide monitoring,Ethiopia,ETH,Tigray,ET01,Central,ET0102,2,6376,2019-08-30T00:00:00,2019,8,18,Conflict,3066,3310,Tigray,ET01,SA,Active
74160,Countrywide monitoring,Ethiopia,ETH,Tigray,ET01,Central,ET0102,2,11507,2019-08-30T00:00:00,2019,8,18,Conflict,6676,4831,Amhara,ET03,SA,Active
74213,Countrywide monitoring,Ethiopia,ETH,Tigray,ET01,Eastern,ET0103,2,2764,2019-08-30T00:00:00,2019,8,18,Conflict,1873,891,Amhara,ET03,SA,Active
79149,Countrywide monitoring,Ethiopia,ETH,Gambela,ET12,Nuwer,ET1201,2,12157,2019-08-30T00:00:00,2019,8,18,Conflict,6396,5761,Gambela,ET12,SA,Active
74235,Countrywide monitoring,Ethiopia,ETH,Tigray,ET01,Eastern,ET0103,2,17008,2019-08-30T00:00:00,2019,8,18,Conflict,10715,6293,Oromia,ET04,SA,Active
79196,Countrywide monitoring,Ethiopia,ETH,Harari,ET13,Harari,ET1301,2,2194,2019-08-30T00:00:00,2019,8,18,Conflict,1117,1077,Somali,ET05,SA,Active
79177,Countrywide monitoring,Ethiopia,ETH,Harari,ET13,Harari,ET1301,2,234,2019-08-30T00:00:00,2019,8,18,Conflict,117,117,Harari,ET13,SA,Active
79251,Countrywide monitoring,Ethiopia,ETH,Oromia,ET04,Arsi,ET0408,2,1867,2019-08-30T00:00:00,2019,8,18,Conflict,1071,796,Somali,ET05,SA,Active
79268,Countrywide monitoring,Ethiopia,ETH,Oromia,ET04,Arsi,ET0408,2,2817,2019-08-30T00:00:00,2019,8,18,Natural disaster,1416,1401,Oromia,ET04,SA,Active
79300,Countrywide monitoring,Ethiopia,ETH,Oromia,ET04,Bale,ET0411,2,6798,2019-08-30T00:00:00,2019,8,18,Economic reasons,3350,3448,Oromia,ET04,SA,Active
79292,Countrywide monitoring,Ethiopia,ETH,Oromia,ET04,Bale,ET0411,2,3900,2019-08-30T00:00:00,2019,8,18,Conflict,1980,1920,Oromia,ET04,SA,Active
79360,Countrywide monitoring,Ethiopia,ETH,Somali,ET05,Erer,ET0504,2,25704,2019-08-30T00:00:00,2019,8,18,Natural disaster,12761,12943,Somali,ET05,SA,Active
79336,Countrywide monitoring,Ethiopia,ETH,Somali,ET05,Erer,ET0504,2,1315,2019-08-30T00:00:00,2019,8,18,Conflict,677,638,Oromia,ET04,SA,Active
79429,Countrywide monitoring,Ethiopia,ETH,Somali,ET05,Fafan,ET0502,2,57565,2019-08-30T00:00:00,2019,8,18,Conflict,29541,28024,Somali,ET05,SA,Active
79399,Countrywide monitoring,Ethiopia,ETH,Somali,ET05,Fafan,ET0502,2,8399,2019-08-30T00:00:00,2019,8,18,Natural disaster,3820,4579,Somali,ET05,SA,Active
79471,Countrywide monitoring,Ethiopia,ETH,Somali,ET05,Jarar,ET0503,2,276,2019-08-30T00:00:00,2019,8,18,Conflict,124,152,Somali,ET05,SA,Active
79446,Countrywide monitoring,Ethiopia,ETH,Somali,ET05,Fafan,ET0502,2,112356,2019-08-30T00:00:00,2019,8,18,Conflict,56820,55536,Oromia,ET04,SA,Active
131092,Countrywide monitoring,Ethiopia,ETH,Afar,ET02,Kilbati /Zone2,ET0202,2,10979,2019-08-30T00:00:00,2019,8,18,Natural disaster,5684,5295,Afar,ET02,SA,Active
131143,Countrywide monitoring,Ethiopia,ETH,Amhara,ET03,Bahir Dar City Admin,ET0314,2,1619,2019-08-30T00:00:00,2019,8,18,Conflict,813,806,Amhara,ET03,SA,Active
131116,Countrywide monitoring,Ethiopia,ETH,Amhara,ET03,Awi,ET0309,2,3098,2019-08-30T00:00:00,2019,8,18,Conflict,1490,1608,Benishangul-Gumuz,ET06,SA,Active
131029,Countrywide monitoring,Ethiopia,ETH,Afar,ET02,Hari /Zone 5,ET0205,2,3156,2019-08-30T00:00:00,2019,8,18,Natural disaster,1610,1546,Afar,ET02,SA,Active
131004,Countrywide monitoring,Ethiopia,ETH,Afar,ET02,Hari /Zone 5,ET0205,2,1872,2019-08-30T00:00:00,2019,8,18,Conflict,958,914,Amhara,ET03,SA,Active
131048,Countrywide monitoring,Ethiopia,ETH,Afar,ET02,Kilbati /Zone2,ET0202,2,1652,2019-08-30T00:00:00,2019,8,18,Conflict,896,756,Afar,ET02,SA,Active
131224,Countrywide monitoring,Ethiopia,ETH,Oromia,ET04,East Hararge,ET0410,2,428,2019-08-30T00:00:00,2019,8,18,Natural disaster,207,221,Somali,ET05,SA,Active
131268,Countrywide monitoring,Ethiopia,ETH,Oromia,ET04,East Hararge,ET0410,2,69683,2019-08-30T00:00:00,2019,8,18,Conflict,34480,35203,Somali,ET05,SA,Active
131275,Countrywide monitoring,Ethiopia,ETH,Oromia,ET04,East Hararge,ET0410,2,77106,2019-08-30T00:00:00,2019,8,18,Conflict,38612,38494,Oromia,ET04,SA,Active
131192,Countrywide monitoring,Ethiopia,ETH,Oromia,ET04,East Borena,ET0422,2,34440,2019-08-30T00:00:00,2019,8,18,Conflict,17676,16764,Oromia,ET04,SA,Active
131306,Countrywide monitoring,Ethiopia,ETH,Oromia,ET04,East Shewa,ET0407,2,714,2019-08-30T00:00:00,2019,8,18,Natural disaster,309,405,Oromia,ET04,SA,Active
131367,Countrywide monitoring,Ethiopia,ETH,Somali,ET05,Nogob,ET0510,2,92090,2019-08-30T00:00:00,2019,8,18,Conflict,42524,49566,Oromia,ET04,SA,Active
131359,Countrywide monitoring,Ethiopia,ETH,Somali,ET05,Nogob,ET0510,2,57753,2019-08-30T00:00:00,2019,8,18,Conflict,26346,31407,Somali,ET05,SA,Active
131432,Countrywide monitoring,Ethiopia,ETH,Somali,ET05,Siti,ET0501,2,3938,2019-08-30T00:00:00,2019,8,18,Conflict,1977,1961,Somali,ET05,SA,Active
131402,Countrywide monitoring,Ethiopia,ETH,Somali,ET05,Shabelle,ET0506,2,35295,2019-08-30T00:00:00,2019,8,18,Natural disaster,16814,18481,Somali,ET05,SA,Active
131460,Countrywide monitoring,Ethiopia,ETH,Somali,ET05,Siti,ET0501,2,16089,2019-08-30T00:00:00,2019,8,18,Conflict,7974,8115,Oromia,ET04,SA,Active
131492,Countrywide monitoring,Ethiopia,ETH,Somali,ET05,Siti,ET0501,2,59370,2019-08-30T00:00:00,2019,8,18,Natural disaster,29796,29574,Somali,ET05,SA,Active
135197,Countrywide monitoring,Ethiopia,ETH,Dire Dawa,ET15,Dire Dawa urban,ET1501,2,6390,2019-08-30T00:00:00,2019,8,18,Conflict,2956,3434,Oromia,ET04,SA,Active
135224,Countrywide monitoring,Ethiopia,ETH,Gambela,ET12,Agnewak,ET1202,2,2855,2019-08-30T00:00:00,2019,8,18,Conflict,1320,1535,Gambela,ET12,SA,Active
135259,Countrywide monitoring,Ethiopia,ETH,Gambela,ET12,Itang Special woreda,ET1204,2,3300,2019-08-30T00:00:00,2019,8,18,Conflict,1558,1742,Gambela,ET12,SA,Active
135274,Countrywide monitoring,Ethiopia,ETH,Gambela,ET12,Nuwer,ET1201,2,1817,2019-08-30T00:00:00,2019,8,18,Natural disaster,989,828,Gambela,ET12,SA,Active
135320,Countrywide monitoring,Ethiopia,ETH,Somali,ET05,Afder,ET0508,2,54012,2019-08-30T00:00:00,2019,8,18,Natural disaster,26693,27319,Somali,ET05,SA,Active
135296,Countrywide monitoring,Ethiopia,ETH,Somali,ET05,Afder,ET0508,2,7159,2019-08-30T00:00:00,2019,8,18,Conflict,3461,3698,Oromia,ET04,SA,Active
135361,Countrywide monitoring,Ethiopia,ETH,Somali,ET05,Daawa,ET0511,2,1512,2019-08-30T00:00:00,2019,8,18,Natural disaster,731,781,Somali,ET05,SA,Active
135386,Countrywide monitoring,Ethiopia,ETH,Somali,ET05,Daawa,ET0511,2,35634,2019-08-30T00:00:00,2019,8,18,Conflict,16994,18640,Oromia,ET04,SA,Active
135437,Countrywide monitoring,Ethiopia,ETH,Somali,ET05,Doolo,ET0507,2,8317,2019-08-30T00:00:00,2019,8,18,Conflict,4176,4141,Somali,ET05,SA,Active
135465,Countrywide monitoring,Ethiopia,ETH,Somali,ET05,Doolo,ET0507,2,90925,2019-08-30T00:00:00,2019,8,18,Natural disaster,46633,44292,Somali,ET05,SA,Active
136996,Countrywide monitoring,Ethiopia,ETH,Somali,ET05,Afder,ET0508,2,2506,2019-08-30T00:00:00,2019,8,18,Conflict,1191,1315,Somali,ET05,SA,Active
138050,Countrywide monitoring,Ethiopia,ETH,Amhara,ET03,South Wello,ET0304,2,1018,2019-08-30T00:00:00,2019,8,18,Conflict,523,495,Oromia,ET04,SA,Active
137013,Countrywide monitoring,Ethiopia,ETH,Tigray,ET01,Southern,ET0104,2,15435,2019-08-30T00:00:00,2019,8,18,Conflict,8794,6641,Oromia,ET04,SA,Active
136865,Countrywide monitoring,Ethiopia,ETH,Oromia,ET04,West Shewa,ET0405,2,350,2019-08-30T00:00:00,2019,8,18,Conflict,228,122,Somali,ET05,SA,Active
136831,Countrywide monitoring,Ethiopia,ETH,Oromia,ET04,West Hararge,ET0409,2,20899,2019-08-30T00:00:00,2019,8,18,Conflict,10677,10222,Oromia,ET04,SA,Active
138129,Countrywide monitoring,Ethiopia,ETH,Amhara,ET03,West Gojam,ET0307,2,255,2019-08-30T00:00:00,2019,8,18,Conflict,135,120,Amhara,ET03,SA,Active
138078,Countrywide monitoring,Ethiopia,ETH,Amhara,ET03,Wag Hamra,ET0308,2,130,2019-08-30T00:00:00,2019,8,18,Conflict,69,61,Amhara,ET03,SA,Active
138092,Countrywide monitoring,Ethiopia,ETH,Amhara,ET03,Wag Hamra,ET0308,2,273,2019-08-30T00:00:00,2019,8,18,Conflict,146,127,Oromia,ET04,SA,Active
138157,Countrywide monitoring,Ethiopia,ETH,Amhara,ET03,West Gojam,ET0307,2,1632,2019-08-30T00:00:00,2019,8,18,Conflict,813,819,Benishangul-Gumuz,ET06,SA,Active
138277,Countrywide monitoring,Ethiopia,ETH,Oromia,ET04,West Arsi,ET0417,2,969,2019-08-30T00:00:00,2019,8,18,Conflict,775,194,Somali,ET05,SA,Active
138278,Countrywide monitoring,Ethiopia,ETH,Oromia,ET04,West Arsi,ET0417,2,978,2019-08-30T00:00:00,2019,8,18,Conflict,491,487,Central Ethiopia,ET07,SA,Active
138314,Countrywide monitoring,Ethiopia,ETH,Oromia,ET04,West Arsi,ET0417,2,11391,2019-08-30T00:00:00,2019,8,18,Conflict,5900,5491,Oromia,ET04,SA,Active
138304,Countrywide monitoring,Ethiopia,ETH,Oromia,ET04,West Arsi,ET0417,2,2007,2019-08-30T00:00:00,2019,8,18,Natural disaster,1049,958,Oromia,ET04,SA,Active
140747,Countrywide monitoring,Ethiopia,ETH,Amhara,ET03,East Gojam,ET0306,2,95,2019-08-30T00:00:00,2019,8,18,Natural disaster,46,49,Amhara,ET03,SA,Active
138399,Countrywide monitoring,Ethiopia,ETH,Oromia,ET04,West Hararge,ET0409,2,6849,2019-08-30T00:00:00,2019,8,18,Conflict,3257,3592,Somali,ET05,SA,Active
140761,Countrywide monitoring,Ethiopia,ETH,Amhara,ET03,East Gojam,ET0306,2,326,2019-08-30T00:00:00,2019,8,18,Conflict,153,173,Benishangul-Gumuz,ET06,SA,Active
140815,Countrywide monitoring,Ethiopia,ETH,Amhara,ET03,North Gondar,ET0301,2,3781,2019-08-30T00:00:00,2019,8,18,Conflict,1531,2250,Tigray,ET01,SA,Active
140843,Countrywide monitoring,Ethiopia,ETH,Amhara,ET03,North Shewa (AM),ET0305,2,199,2019-08-30T00:00:00,2019,8,18,Conflict,102,97,Not available,Not available,SA,Active
140806,Countrywide monitoring,Ethiopia,ETH,Amhara,ET03,North Gojam,ET0313,2,43022,2019-08-30T00:00:00,2019,8,18,Conflict,21597,21425,Amhara,ET03,SA,Active
140960,Countrywide monitoring,Ethiopia,ETH,Oromia,ET04,Guji,ET0414,2,430,2019-08-30T00:00:00,2019,8,18,Economic reasons,193,237,Somali,ET05,SA,Active
140977,Countrywide monitoring,Ethiopia,ETH,Oromia,ET04,Guji,ET0414,2,532,2019-08-30T00:00:00,2019,8,18,Conflict,275,257,Central Ethiopia,ET07,SA,Active
140971,Countrywide monitoring,Ethiopia,ETH,Oromia,ET04,Guji,ET0414,2,483,2019-08-30T00:00:00,2019,8,18,Natural disaster,252,231,Somali,ET05,SA,Active
140906,Countrywide monitoring,Ethiopia,ETH,Amhara,ET03,North Wello,ET0303,2,68,2019-08-30T00:00:00,2019,8,18,Conflict,36,32,Somali,ET05,SA,Active
140914,Countrywide monitoring,Ethiopia,ETH,Amhara,ET03,North Wello,ET0303,2,101,2019-08-30T00:00:00,2019,8,18,Conflict,101,0,Tigray,ET01,SA,Active
140924,Countrywide monitoring,Ethiopia,ETH,Oromia,ET04,East Wellega,ET0402,2,35253,2019-08-30T00:00:00,2019,8,18,Natural disaster,17719,17534,Oromia,ET04,SA,Active
140861,Countrywide monitoring,Ethiopia,ETH,Amhara,ET03,North Shewa (AM),ET0305,2,360,2019-08-30T00:00:00,2019,8,18,Conflict,195,165,Oromia,ET04,SA,Active
